Student ID;Institution;Year of Study;GPA;Loadshedding Frequency;Loadshedding Duration;Loadshedding Impact
12681;University of Pretoria;2;3,540831906;6;16,45403856;Moderate
98538;University of Cape Town;4;0,826453972;3;17,79246912;Severe
66201;Stellenbosch University;1;1,685688902;2;17,21709748;None
92337;University of Johannesburg;3;1,416869497;5;11,00353499;Minimal
69517;University of KwaZulu-Natal;1;2,809312641;2;6,880883583;Moderate
18518;University of Pretoria;1;0,362910218;3;17,99171951;Severe
76791;University of Cape Town;2;0,316160275;6;19,69418454;None
39796;Stellenbosch University;1;3,934764976;5;10,83108445;Minimal
20721;University of Johannesburg;3;1,309058202;6;23,99482128;Moderate
63326;University of KwaZulu-Natal;3;3,860567627;1;17,34464358;Severe
70473;University of Pretoria;3;1,598694708;4;8,18623604;None
16785;University of Cape Town;2;0,868446606;6;1,245721859;Minimal
22603;Stellenbosch University;3;0,927400668;6;12,99562598;Moderate
97367;University of Johannesburg;3;1,401140935;5;19,51953611;Severe
93882;University of KwaZulu-Natal;1;0,399159185;4;17,40530945;None
24313;University of Pretoria;4;2,161102991;3;23,14350177;Minimal
49121;University of Cape Town;2;2,729450576;5;16,6477268;Moderate
76162;Stellenbosch University;2;3,507942464;1;23,48161213;Severe
70036;University of Johannesburg;1;0,87261817;4;21,22956885;None
95411;University of KwaZulu-Natal;4;1,323789912;2;13,74480789;Minimal
52169;University of Pretoria;2;1,418146054;6;14,7733513;Moderate
59327;University of Cape Town;2;0,413344739;3;0,46373436;Severe
54466;Stellenbosch University;1;0,70036764;2;14,01219221;None
22152;University of Johannesburg;1;2,458281266;3;21,98802445;Minimal
28675;University of KwaZulu-Natal;3;1,737471289;1;4,199178426;Moderate
78099;University of Pretoria;1;3,490341926;6;14,51948232;Severe
12575;University of Cape Town;3;2,08269292;2;3,843557982;None
71262;Stellenbosch University;2;3,019127851;6;5,427729892;Minimal
78479;University of Johannesburg;4;3,860662617;6;3,809338112;Moderate
96409;University of KwaZulu-Natal;4;2,916161353;6;7,575961831;Severe
55220;University of Pretoria;4;0,649746739;3;5,130461818;None
53350;University of Cape Town;3;0,71302876;3;1,518562806;Minimal
47812;Stellenbosch University;3;0,794751076;5;20,6078545;Moderate
45983;University of Johannesburg;4;1,494042998;2;22,72046518;Severe
57711;University of KwaZulu-Natal;2;2,759881824;4;15,94063261;None
52694;University of Pretoria;2;2,119553402;6;17,29461352;Minimal
60524;University of Cape Town;4;0,044420118;5;11,21213822;Moderate
77679;Stellenbosch University;2;1,34588501;4;3,520420809;Severe
49002;University of Johannesburg;3;1,995581813;0;20,21559589;None
41986;University of KwaZulu-Natal;2;0,948992884;0;19,98291271;Minimal
27016;University of Pretoria;4;0,960910779;4;21,30838971;Moderate
52061;University of Cape Town;2;0,039995347;0;23,85654301;Severe
19369;Stellenbosch University;3;3,25427928;1;20,79141563;None
31107;University of Johannesburg;2;1,05409276;6;18,64504287;Minimal
47402;University of KwaZulu-Natal;2;1,146712054;1;13,5487479;Moderate
28898;University of Pretoria;3;1,004166796;5;20,21661192;Severe
18437;University of Cape Town;1;3,849744502;5;7,595651596;None
59505;Stellenbosch University;2;0,709853837;0;19,67880535;Minimal
89287;University of Johannesburg;2;2,507448916;0;4,810926581;Moderate
52052;University of KwaZulu-Natal;4;0,311001487;3;17,61836191;Severe
56556;University of Pretoria;2;2,362998166;1;0,796359511;None
82926;University of Cape Town;1;2,286421006;6;17,33744884;Minimal
37835;Stellenbosch University;4;2,522182092;6;12,19519004;Moderate
30536;University of Johannesburg;4;3,12741398;1;21,04868225;Severe
89007;University of KwaZulu-Natal;2;1,153750519;4;17,80408068;None
76725;University of Pretoria;1;3,086573426;6;18,33412996;Minimal
63341;University of Cape Town;4;2,736807178;2;0,880462668;Moderate
80744;Stellenbosch University;2;1,424083333;1;15,16995943;Severe
10062;University of Johannesburg;2;0,394212357;4;3,189849074;None
44526;University of KwaZulu-Natal;2;2,26756497;1;20,10251212;Minimal
56409;University of Pretoria;3;0,425793389;3;7,215605697;Moderate
80151;University of Cape Town;4;1,801679044;3;23,51580598;Severe
27249;Stellenbosch University;1;1,506855558;6;10,33849578;None
86899;University of Johannesburg;1;0,71766349;4;8,087348188;Minimal
83224;University of KwaZulu-Natal;3;3,146791493;3;12,9276656;Moderate
15208;University of Pretoria;3;0,036691793;2;16,72975557;Severe
13428;University of Cape Town;4;3,961092374;5;1,428261166;None
40789;Stellenbosch University;2;2,687031257;0;13,72030112;Minimal
57001;University of Johannesburg;3;0,162789205;5;17,20914222;Moderate
10998;University of KwaZulu-Natal;4;0,677844554;4;20,89794401;Severe
98872;University of Pretoria;2;3,01222609;2;1,092735504;None
87553;University of Cape Town;3;0,553524111;0;22,91533674;Minimal
55691;Stellenbosch University;1;3,086604879;4;8,387112686;Moderate
69740;University of Johannesburg;2;2,448869221;0;8,503471746;Severe
59475;University of KwaZulu-Natal;3;2,955573809;2;15,86941571;None
12766;University of Pretoria;3;2,371319261;2;1,751113763;Minimal
97689;University of Cape Town;1;3,827340817;6;14,4356955;Moderate
22511;Stellenbosch University;3;3,795771085;2;2,339857151;Severe
48724;University of Johannesburg;1;1,082022688;0;21,27883378;None
97542;University of KwaZulu-Natal;1;3,846694024;5;18,09443936;Minimal
79114;University of Pretoria;2;2,171511231;4;18,33160646;Moderate
66249;University of Cape Town;4;1,706643583;0;7,859624261;Severe
75265;Stellenbosch University;4;1,077952187;3;13,97931829;None
60620;University of Johannesburg;2;1,688652467;2;0,780291611;Minimal
80318;University of KwaZulu-Natal;2;3,362939571;2;22,73599427;Moderate
47887;University of Pretoria;4;0,273670306;4;4,529716315;Severe
58416;University of Cape Town;2;0,238008235;0;20,65301549;None
34813;Stellenbosch University;4;2,20657034;5;2,367307883;Minimal
26116;University of Johannesburg;3;3,227193561;6;5,323218332;Moderate
59026;University of KwaZulu-Natal;2;2,369269768;5;15,730646;Severe
22436;University of Pretoria;1;0,349513423;5;5,872565943;None
14519;University of Cape Town;1;1,064859479;0;5,048945629;Minimal
79664;Stellenbosch University;1;0,177860323;6;2,900958291;Moderate
89596;University of Johannesburg;1;0,725985439;2;19,37954939;Severe
78097;University of KwaZulu-Natal;4;2,98009851;6;12,43464776;None
73325;University of Pretoria;4;3,36442049;1;16,59745144;Minimal
67569;University of Cape Town;1;2,855586936;6;23,3190087;Moderate
47266;Stellenbosch University;2;2,670352424;6;6,596284423;Severe
60178;University of Johannesburg;3;0,113400199;5;19,4937733;None
80620;University of KwaZulu-Natal;3;3,927680248;0;3,406787344;Minimal
53980;University of Pretoria;3;2,222339296;6;16,95861391;Moderate
46166;University of Cape Town;1;2,177065504;0;12,67859268;Severe
12612;Stellenbosch University;2;2,423749761;6;12,42421878;None
19023;University of Johannesburg;3;0,020185688;0;0,260857769;Minimal
38477;University of KwaZulu-Natal;1;0,404070972;3;21,80424668;Moderate
84824;University of Pretoria;2;0,85853041;0;20,28750282;Severe
43665;University of Cape Town;1;1,334490101;6;9,788190479;None
36728;Stellenbosch University;3;1,122068242;5;6,202988444;Minimal
49235;University of Johannesburg;4;3,87467967;5;20,50898101;Moderate
28667;University of KwaZulu-Natal;4;3,200898523;1;20,4313614;Severe
86684;University of Pretoria;4;0,332544779;3;8,547786625;None
80534;University of Cape Town;3;1,473099089;6;16,84766387;Minimal
13348;Stellenbosch University;3;2,153359901;4;16,32105565;Moderate
31821;University of Johannesburg;3;2,691223492;2;0,326850935;Severe
21150;University of KwaZulu-Natal;4;2,077180847;6;22,68393694;None
55610;University of Pretoria;2;0,002228153;4;6,78748121;Minimal
15373;University of Cape Town;4;3,368911777;6;4,934422577;Moderate
40249;Stellenbosch University;1;0,797417935;3;6,865552678;Severe
27044;University of Johannesburg;1;3,016360451;6;20,35476677;None
99410;University of KwaZulu-Natal;4;0,039107912;4;4,98067048;Minimal
80904;University of Pretoria;2;3,262122542;2;12,62356711;Moderate
34253;University of Cape Town;1;1,774099357;6;13,24395146;Severe
87091;Stellenbosch University;2;0,299797463;5;15,33467981;None
50043;University of Johannesburg;4;3,401585354;5;15,41516816;Minimal
30062;University of KwaZulu-Natal;2;3,218567683;6;15,46210749;Moderate
81929;University of Pretoria;4;3,823745614;5;17,73451631;Severe
92692;University of Cape Town;1;3,259110048;0;23,87086313;None
37602;Stellenbosch University;4;1,64140745;3;12,43897965;Minimal
59341;University of Johannesburg;4;0,167463071;2;4,555245129;Moderate
10283;University of KwaZulu-Natal;3;3,901003311;5;12,14090282;Severe
71046;University of Pretoria;1;0,073253289;4;11,88856232;None
86035;University of Cape Town;4;2,106646532;2;22,03746686;Minimal
11577;Stellenbosch University;1;1,227964405;1;1,347947252;Moderate
39191;University of Johannesburg;2;2,606794458;0;1,289498159;Severe
20692;University of KwaZulu-Natal;1;3,969936672;5;23,37270184;None
72909;University of Pretoria;3;1,691902245;3;0,75254344;Minimal
59835;University of Cape Town;2;1,479025404;4;1,048985145;Moderate
66421;Stellenbosch University;2;3,405762285;5;12,79579252;Severe
81557;University of Johannesburg;4;1,825353287;0;6,456336875;None
65072;University of KwaZulu-Natal;3;2,958347907;6;10,71075063;Minimal
74700;University of Pretoria;4;3,787685969;3;4,479035938;Moderate
66326;University of Cape Town;1;1,997360221;0;13,54381233;Severe
83626;Stellenbosch University;4;0,008028467;5;11,74934504;None
49209;University of Johannesburg;3;0,050703773;1;0,73233916;Minimal
60532;University of KwaZulu-Natal;4;0,105744065;0;19,52167883;Moderate
74053;University of Pretoria;1;2,957600965;2;2,785065037;Severe
98218;University of Cape Town;3;2,34692557;3;15,74414913;None
79357;Stellenbosch University;1;1,434813998;0;23,19739174;Minimal
47993;University of Johannesburg;3;2,97938639;4;2,022628057;Moderate
99500;University of KwaZulu-Natal;4;3,325943111;3;7,836874634;Severe
80090;University of Pretoria;4;2,683364865;3;8,434853239;None
12773;University of Cape Town;4;0,671668207;2;16,46216867;Minimal
75987;Stellenbosch University;4;2,809155298;5;4,494552951;Moderate
26312;University of Johannesburg;2;1,227630557;4;19,66056683;Severe
82644;University of KwaZulu-Natal;3;1,101560119;1;12,74843063;None
23286;University of Pretoria;3;3,797697977;1;22,06813235;Minimal
42675;University of Cape Town;3;3,899451084;3;7,170810146;Moderate
26733;Stellenbosch University;2;3,010162426;0;17,61206993;Severe
98799;University of Johannesburg;2;1,191201608;4;13,20703593;None
21646;University of KwaZulu-Natal;1;3,270110639;5;8,985811178;Minimal
29539;University of Pretoria;1;1,867374074;5;8,535606078;Moderate
60682;University of Cape Town;3;3,795063295;4;2,705771994;Severe
71102;Stellenbosch University;1;2,361308717;6;1,307304141;None
43360;University of Johannesburg;4;1,528926086;4;14,40130751;Minimal
94283;University of KwaZulu-Natal;4;0,888068421;0;18,49477692;Moderate
44244;University of Pretoria;1;0,610456519;5;23,81441029;Severe
45887;University of Cape Town;1;1,935573321;6;15,98908962;None
66115;Stellenbosch University;1;2,357389575;4;11,88677971;Minimal
53740;University of Johannesburg;3;3,850042107;3;4,811080597;Moderate
69847;University of KwaZulu-Natal;3;2,124749081;2;1,700208442;Severe
98962;University of Pretoria;2;1,746371705;6;18,45357678;None
99491;University of Cape Town;2;3,851739622;3;4,899729744;Minimal
29230;Stellenbosch University;2;0,227820031;4;20,42329439;Moderate
35505;University of Johannesburg;2;3,681606389;2;3,045654334;Severe
18497;University of KwaZulu-Natal;2;3,487525421;6;22,40438722;None
73961;University of Pretoria;2;3,476367566;2;15,99130982;Minimal
13880;University of Cape Town;3;1,593717531;2;7,315725312;Moderate
73027;Stellenbosch University;2;1,331372966;5;5,528634735;Severe
15695;University of Johannesburg;4;2,610018899;5;16,60430358;None
67124;University of KwaZulu-Natal;2;3,510091419;5;23,08553017;Minimal
32504;University of Pretoria;1;1,935844453;3;3,038239336;Moderate
83742;University of Cape Town;2;1,735167873;3;4,66761238;Severe
27034;Stellenbosch University;2;2,654973766;2;7,352384909;None
36398;University of Johannesburg;2;0,877936769;2;13,498145;Minimal
81363;University of KwaZulu-Natal;1;2,065244805;4;22,25797573;Moderate
41762;University of Pretoria;1;1,387881873;6;1,550123183;Severe
44251;University of Cape Town;2;1,824927539;0;20,78018064;None
45569;Stellenbosch University;4;1,586072277;2;18,61739154;Minimal
52025;University of Johannesburg;4;0,097123195;6;14,09230857;Moderate
56239;University of KwaZulu-Natal;4;0,586611421;5;18,78460076;Severe
13201;University of Pretoria;2;0,996317198;3;10,57653839;None
88296;University of Cape Town;2;3,503006179;5;14,03411769;Minimal
93644;Stellenbosch University;3;2,06482339;0;17,69186054;Moderate
94186;University of Johannesburg;2;0,127203987;4;12,44316427;Severe
60345;University of KwaZulu-Natal;2;3,412969115;1;6,035091704;None
98171;University of Pretoria;3;1,110196237;2;5,136395076;Minimal
65079;University of Cape Town;3;1,56729468;3;14,14721513;Moderate
93953;Stellenbosch University;3;2,01676299;1;3,016225994;Severe
39800;University of Johannesburg;3;1,270361109;1;23,47421393;None
84191;University of KwaZulu-Natal;4;1,959538262;1;9,902747202;Minimal
41975;University of Pretoria;3;1,680070133;6;1,523735067;Moderate
67080;University of Cape Town;2;1,621856911;6;4,590935965;Severe
19221;Stellenbosch University;1;1,441625669;3;9,408786507;None
70111;University of Johannesburg;1;0,787383453;6;8,505763131;Minimal
97332;University of KwaZulu-Natal;2;1,39373731;0;16,43995344;Moderate
10389;University of Pretoria;2;1,630728226;6;13,21785487;Severe
66799;University of Cape Town;4;2,553981577;2;23,20460037;None
98495;Stellenbosch University;1;0,40451476;3;6,902118454;Minimal
64916;University of Johannesburg;1;0,120493439;5;22,0020376;Moderate
64409;University of KwaZulu-Natal;3;3,059385365;4;8,40906533;Severe
71426;University of Pretoria;2;1,394643749;1;6,857795735;None
69151;University of Cape Town;3;3,444505829;1;8,859699819;Minimal
97912;Stellenbosch University;4;2,216065628;3;22,78997354;Moderate
66233;University of Johannesburg;2;2,527362615;2;16,64380803;Severe
21305;University of KwaZulu-Natal;4;3,943626884;0;23,13897799;None
59870;University of Pretoria;2;0,756501964;4;22,26234546;Minimal
29133;University of Cape Town;3;3,799828863;6;19,2288447;Moderate
94360;Stellenbosch University;3;0,466545532;4;17,70486427;Severe
87015;University of Johannesburg;2;3,157063104;4;18,30722466;None
41743;University of KwaZulu-Natal;3;3,955060948;5;16,98188913;Minimal
78052;University of Pretoria;2;0,512059109;1;13,85010418;Moderate
16179;University of Cape Town;2;2,60195319;3;23,51610942;Severe
24587;Stellenbosch University;3;2,249397016;5;18,58715714;None
19601;University of Johannesburg;4;2,501444648;4;13,15612812;Minimal
17469;University of KwaZulu-Natal;3;0,476107739;1;13,56403824;Moderate
39647;University of Pretoria;1;3,226772567;2;3,259267307;Severe
27898;University of Cape Town;2;3,842417882;2;4,190387278;None
41919;Stellenbosch University;4;0,611967742;6;8,743806394;Minimal
23026;University of Johannesburg;2;0,641412299;3;16,6928805;Moderate
43722;University of KwaZulu-Natal;2;2,959910725;4;20,27150948;Severe
67508;University of Pretoria;2;2,244022801;6;18,74986444;None
77438;University of Cape Town;3;1,652025485;5;16,53282347;Minimal
56657;Stellenbosch University;2;2,29525488;2;1,481997432;Moderate
29073;University of Johannesburg;4;3,111739601;3;19,39726109;Severe
47370;University of KwaZulu-Natal;2;3,580583582;1;4,939442864;None
74946;University of Pretoria;2;2,545832716;3;18,42021763;Minimal
41949;University of Cape Town;2;2,798043951;5;3,152148816;Moderate
91214;Stellenbosch University;1;0,580059631;5;18,85251152;Severe
35428;University of Johannesburg;4;1,860015351;6;23,80957132;None
45088;University of KwaZulu-Natal;2;1,577732798;2;2,452802342;Minimal
